ID,Avg_Annotation,Weighted_Avg_Annotation,Weighted_Avg_Annotation_Good,Weighted_R_HIT,A1,A1_R,A1_R_Good,A2,A2_R,A2_R_Good,A3,A3_R,A3_R_Good,A4,A4_R,A4_R_Good,A5,A5_R,A5_R_Good,A1xR,A1xR_R,A2xR,A2xR_R,A3xR,A3xR_R,A4xR,A4xR_R,A5xR,A5xR_R,True_Label
7697__particles_36__negative_33,0.6,0.58758392151741501,0.52267691296370966,0.28216747548166315,1,0.19256457991767112,0.34510174917708042,1,0.29952411634592863,0.53615287220500785,1,0.31631978673876959,0.42388474976290363,0,0.21694567158522698,0.50822473699376691,0,0.35046375566883575,0.68366481886037533,0,0.35046375566883575,1,0.31631978673876959,1,0.29952411634592863,0,0.21694567158522698,1,0.19256457991767112,1
7728__flow_15__lines_12,0.8,0.77048594628354483,0.91403948538415603,0.40752034974617907,2,0.19256457991767112,0.34510174917708042,1,0.14136161161509794,0.37144125890414881,1,0.36947596597989285,0.36947596597989285,0,0.15516244568554596,0.00076707456600455526,0,0.3042946828822814,0.47892390824276232,1,0.36947596597989285,0,0.3042946828822814,2,0.19256457991767112,0,0.15516244568554596,1,0.14136161161509794,1
5921__question_4__answered_2,0.6,0.51952840930767508,0.48144849796350242,0.30644169238578006,1,0.19256457991767112,0.34510174917708042,1,0.27001608285815787,0.31153752380634192,1,0.31631978673876959,0.42388474976290363,0,0.35046375566883575,0.68366481886037533,0,0.36988094784402631,0.48013018175068017,0,0.36988094784402631,0,0.35046375566883575,1,0.31631978673876959,1,0.27001608285815787,1,0.19256457991767112,0
10622__hell_3__bloody_2,1.4,1.4641010760266326,1.4807735873986438,0.14580127012183974,3,0.22018399009573583,0.24514516892273003,2,0.31631978673876959,0.42388474976290363,1,0.20150133798151659,0.20150133798151659,1,0.26410126616238655,0.41748721141828848,0,0.19917280439161622,0.19917280439161622,2,0.31631978673876959,1,0.26410126616238655,3,0.22018399009573583,1,0.20150133798151659,0,0.19917280439161622,1
7644__integration_6__path_7,1.0,1.0829480139329033,1.100946202499149,0.24852452515117596,2,0.19256457991767112,0.34510174917708042,2,0.31631978673876959,0.42388474976290363,1,0.13707530118181802,0.55618651039326206,0,0.2010117359498273,0.2010117359498273,0,0.21941776691706522,0.37596043085676495,2,0.31631978673876959,0,0.21941776691706522,0,0.2010117359498273,2,0.19256457991767112,1,0.13707530118181802,1
336__realities_13__harsh_12,1.2,1.2358273652405292,1.2000832515554116,0.24079239710867592,2,0.31631978673876959,0.42388474976290363,1,0.086722575128378318,0.31811583810244842,1,0.26410126616238655,0.41748721141828848,1,0.3042946828822814,0.47892390824276232,1,0.36988094784402631,0.48013018175068017,1,0.36988094784402631,2,0.31631978673876959,1,0.3042946828822814,1,0.26410126616238655,1,0.086722575128378318,1
40__four-year_24__courses_26,0.8,0.8561000102136348,0.76584393667056616,0.086275765309939162,2,0.31631978673876959,0.42388474976290363,1,0.18963703772855545,0.31217722403624681,1,0.19256457991767112,0.34510174917708042,0,0.14136161161509794,0.37144125890414881,0,0.34554062494872229,0.51261064583900906,0,0.34554062494872229,2,0.31631978673876959,1,0.19256457991767112,1,0.18963703772855545,0,0.14136161161509794,0
379__setting_15__lagging_12,1.2,1.4531842119683942,1.610842443810979,0.21093050616773326,3,0.26410126616238655,0.41748721141828848,1,0.030766186954202399,0.030766186954202399,1,0.18963703772855545,0.31217722403624681,1,0.26135051158585704,0.26135051158585704,0,0.13088004895660921,0.13088004895660921,3,0.26410126616238655,1,0.26135051158585704,1,0.18963703772855545,0,0.13088004895660921,1,0.030766186954202399,1
6126__bad_14__dream_19,1.0,0.59659342720018016,0.6352662920529718,0.17536495508435238,3,-0.018177506412720784,0.0030001704005057223,2,0.31631978673876959,0.42388474976290363,0,0.19210905736278586,0.19210905736278586,0,0.2146608446415654,0.3121973438933367,0,0.26410126616238655,0.41748721141828848,2,0.31631978673876959,0,0.26410126616238655,0,0.2146608446415654,0,0.19210905736278586,3,-0.018177506412720784,0
2177__feeling_6__exhausted_7,0.6,0.54003641204010944,0.55856400687853525,0.18326735947061212,1,0.26410126616238655,0.41748721141828848,1,0.3042946828822814,0.47892390824276232,1,0.31631978673876959,0.42388474976290363,0,0.32036874223355238,0.56425345863588772,0,0.43316752880829851,0.47918312366446753,0,0.43316752880829851,0,0.32036874223355238,1,0.31631978673876959,1,0.3042946828822814,1,0.26410126616238655,1
220__investment_22__determing_21,0.8,0.80963509179319137,0.80777476527935455,0.14427471776811071,2,0.14136161161509794,0.37144125890414881,2,0.26410126616238655,0.41748721141828848,0,0.18809659879284024,0.18809659879284024,0,0.20177551616363887,0.77005354108681967,0,0.20625913747958596,0.20625913747958596,2,0.26410126616238655,0,0.20625913747958596,0,0.20177551616363887,0,0.18809659879284024,2,0.14136161161509794,0
7729__depending_18__left_4,0.2,0.14588101538904366,0.21284054949562906,0.4501837389531958,1,0.19969481067962069,0.42998589221713696,0,0.17317902099656282,0.15676487478447901,0,0.3042946828822814,0.47892390824276232,0,0.31631978673876959,0.42388474976290363,0,0.37539996800266995,0.53066601246729683,0,0.37539996800266995,0,0.31631978673876959,0,0.3042946828822814,1,0.19969481067962069,0,0.17317902099656282,0
343__thanks_10__minefield_9,0.8,0.70970279483856613,0.82705229751558007,0.1994667600257734,3,0.19256457991767112,0.34510174917708042,1,0.3042946828822814,0.47892390824276232,0,0.16547711607132504,0.16547711607132504,0,0.26410126616238655,0.41748721141828848,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,1,0.3042946828822814,0,0.26410126616238655,3,0.19256457991767112,0,0.16547711607132504,0
7956__impotently_9__fist_7,1.0,0.99011009133853567,1.1157207901619153,0.086198949471858521,3,0.26410126616238655,0.41748721141828848,1,0.19125896245035712,0.29031048383720126,1,0.25828237078181598,0.25828237078181598,0,0.22428715902631566,0.22428715902631566,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,3,0.26410126616238655,1,0.25828237078181598,0,0.22428715902631566,1,0.19125896245035712,0
7676__obtained_6__field_3,0.8,0.25131331705179744,0.43679114965309412,0.27669854922865111,2,-0.18180772224896719,-0.053681666779438461,1,0.31631978673876959,0.42388474976290363,1,0.32991455345437587,0.44625018163309388,0,0.26410126616238655,0.41748721141828848,0,0.39604004174259089,0.51236688033655531,0,0.39604004174259089,1,0.32991455345437587,1,0.31631978673876959,0,0.26410126616238655,2,-0.18180772224896719,1
3285__direction_21__coming_18,0.2,0.10663808106903575,0.13348713522996419,0.41414971373482962,1,0.19256457991767112,0.34510174917708042,0,0.31631978673876959,0.42388474976290363,0,0.40104632861312584,0.66309821605774566,0,0.41657507560283152,0.47446474857546339,0,0.47927109595820433,0.67873149689208578,0,0.47927109595820433,0,0.41657507560283152,0,0.40104632861312584,0,0.31631978673876959,1,0.19256457991767112,0
297__rock_9__long-haired_8,3.0,2.9999999999999996,3.0,0.72865218625653005,3,0.26410126616238655,0.41748721141828848,3,0.32991455345437587,0.44625018163309388,3,0.3705538048259806,0.51976961434648228,3,0.43316752880829851,0.47918312366446753,3,0.45952629488803132,0.55608592655422584,3,0.45952629488803132,3,0.43316752880829851,3,0.3705538048259806,3,0.32991455345437587,3,0.26410126616238655,3
7721__carriers_7__charge_6,0.6,0.55810942556009357,0.54893424007057001,0.39237984089063965,1,0.26410126616238655,0.41748721141828848,1,0.40092143313589712,0.41250493939410698,1,0.40570133098332523,0.56221132514482286,0,0.4238800091334482,0.57199503421239051,0,0.4238800091334482,0.57199503421239051,0,0.4238800091334482,0,0.4238800091334482,1,0.40570133098332523,1,0.40092143313589712,1,0.26410126616238655,1
5983__terror_9__reached_5,1.2,1.1364296185773697,1.1947077697225115,0.27063272265653537,2,0.19256457991767112,0.34510174917708042,2,0.3042946828822814,0.47892390824276232,1,0.18339841498136245,0.48043565055296494,1,0.32673838099624686,0.32673838099624686,0,0.31631978673876959,0.42388474976290363,1,0.32673838099624686,0,0.31631978673876959,2,0.3042946828822814,2,0.19256457991767112,1,0.18339841498136245,1
353__words_49__started_50,1.0,0.98618364874466846,1.2484330970739674,0.14630208265653619,2,0.14136161161509794,0.37144125890414881,1,0.19256457991767112,0.34510174917708042,1,0.20549357694720016,0.2958143259563748,1,0.3042946828822814,0.47892390824276232,0,0.15516244568554596,0.00076707456600455526,1,0.3042946828822814,1,0.20549357694720016,1,0.19256457991767112,0,0.15516244568554596,2,0.14136161161509794,1
39__add_2__position_17,0.4,0.29796259801289382,0.35006437290232439,0.42623019079690611,1,0.26410126616238655,0.41748721141828848,1,0.31631978673876959,0.42388474976290363,0,0.41612290976654176,0.54667415377162398,0,0.46090034451588929,0.44697638464353723,0,0.4905218361242365,0.56845533565297413,0,0.4905218361242365,0,0.46090034451588929,0,0.41612290976654176,1,0.31631978673876959,1,0.26410126616238655,0
226__department_10__require_7,0.6,0.3957927923830788,0.45218979206003618,0.50629630696121963,2,0.19256457991767112,0.34510174917708042,1,0.26410126616238655,0.41748721141828848,0,0.28433193371019749,0.53492269749055232,0,0.35576470695968626,0.45163012989672102,0,0.54356659071681945,0.70047279691577991,0,0.54356659071681945,0,0.35576470695968626,0,0.28433193371019749,1,0.26410126616238655,2,0.19256457991767112,1
15198__night_6__shit_11,0.6,-0.48500686726864922,-0.092220306895428594,0.27669854922865111,3,-0.18180772224896719,-0.053681666779438461,0,0.26410126616238655,0.41748721141828848,0,0.31631978673876959,0.42388474976290363,0,0.32991455345437587,0.44625018163309388,0,0.39604004174259089,0.51236688033655531,0,0.39604004174259089,0,0.32991455345437587,0,0.31631978673876959,0,0.26410126616238655,3,-0.18180772224896719,0
2390__country_16__link_7,0.4,0.5289190995569254,0.53750482486318829,0.26032156609357548,1,0.31631978673876959,0.42388474976290363,1,0.35576470695968626,0.45163012989672102,0,0.10758216921849159,0.10612380994058944,0,0.2146608446415654,0.3121973438933367,0,0.27634790246441848,0.33501423753884496,1,0.35576470695968626,1,0.31631978673876959,0,0.27634790246441848,0,0.2146608446415654,0,0.10758216921849159,0
7956__metaphorically_3__fist_7,0.6,0.57361909960553736,0.69709371536913034,0.086198949471858521,2,0.26410126616238655,0.41748721141828848,1,0.19125896245035712,0.29031048383720126,0,0.22428715902631566,0.22428715902631566,0,0.25828237078181598,0.25828237078181598,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,2,0.26410126616238655,0,0.25828237078181598,0,0.22428715902631566,1,0.19125896245035712,0
7618__modified_28__form_29,1.2,1.0509757040259078,0.71355272280449722,0.041276072723399712,3,0.17305474476229357,0.17305474476229357,2,0.0721675203501944,0.0721675203501944,1,0.19125896245035712,0.29031048383720126,0,0.11271721830746059,0.3836854130985885,0,0.26410126616238655,0.41748721141828848,0,0.26410126616238655,1,0.19125896245035712,3,0.17305474476229357,0,0.11271721830746059,2,0.0721675203501944,0
3260__mammals_32__unrelated_31,0.8,0.68791759892077664,0.98181593768453101,0.31435431911058553,2,0.19256457991767112,0.34510174917708042,1,0.14136161161509794,0.37144125890414881,1,0.20549357694720016,0.2958143259563748,0,0.15516244568554596,0.00076707456600455526,0,0.36947596597989285,0.36947596597989285,0,0.36947596597989285,1,0.20549357694720016,2,0.19256457991767112,0,0.15516244568554596,1,0.14136161161509794,0
3406__toes_18__tend_27,0.8,0.68189592609915917,0.69605505154873448,0.23546690883770449,2,0.19256457991767112,0.34510174917708042,1,0.099862150329496635,0.099862150329496635,1,0.34642762010975348,0.34642762010975348,0,0.26410126616238655,0.41748721141828848,0,0.31631978673876959,0.42388474976290363,1,0.34642762010975348,0,0.31631978673876959,0,0.26410126616238655,2,0.19256457991767112,1,0.099862150329496635,0
5904__restrained_22__gone_13,0.6,0.54764301716155872,0.46513051398987793,0.38903437704875127,2,0.23084492782511185,0.24459688234324847,1,0.32991455345437587,0.44625018163309388,0,0.26410126616238655,0.41748721141828848,0,0.3042946828822814,0.47892390824276232,0,0.31631978673876959,0.42388474976290363,1,0.32991455345437587,0,0.31631978673876959,0,0.3042946828822814,0,0.26410126616238655,2,0.23084492782511185,0
10592__footballer_3__bloody_2,1.2,1.1888020146240608,1.3457580984840976,0.34255231448544082,2,0.31631978673876959,0.42388474976290363,2,0.32991455345437587,0.44625018163309388,1,0.26410126616238655,0.41748721141828848,1,0.39604004174259089,0.51236688033655531,0,0.33612660565920216,0.18411492357966466,1,0.39604004174259089,0,0.33612660565920216,2,0.32991455345437587,2,0.31631978673876959,1,0.26410126616238655,0
3316__forms_2__spread_4,0.4,0.34314306628961816,0.35578935216947999,0.36505686284302452,1,0.19256457991767112,0.34510174917708042,1,0.35576470695968626,0.45163012989672102,0,0.28140285219523509,0.29285311274193215,0,0.31631978673876959,0.42388474976290363,0,0.45190921851949489,0.72586618631129818,0,0.45190921851949489,1,0.35576470695968626,0,0.31631978673876959,0,0.28140285219523509,1,0.19256457991767112,1
7962__touches_36__dark_40,1.4,1.3220170666321269,1.4405270584073422,0.28772824902423993,3,0.3042946828822814,0.47892390824276232,2,0.086722575128378318,0.31811583810244842,1,0.20549357694720016,0.2958143259563748,1,0.26410126616238655,0.41748721141828848,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,3,0.3042946828822814,1,0.26410126616238655,1,0.20549357694720016,2,0.086722575128378318,0
2429__forward_8__looking_7,1.0,1.1057939740297025,0.83839137674896513,0.16445635682561188,2,0.31631978673876959,0.42388474976290363,1,0.14136161161509794,0.37144125890414881,1,0.15915254670966048,0.15915254670966048,1,0.26410126616238655,0.41748721141828848,0,0.20177551616363887,0.77005354108681967,2,0.31631978673876959,1,0.26410126616238655,0,0.20177551616363887,1,0.15915254670966048,1,0.14136161161509794,0
1422__paramilitaries_16__links_8,0.6,0.57915852686684299,0.66606047298218807,0.20641560345805021,1,0.14136161161509794,0.37144125890414881,1,0.18963703772855545,0.31217722403624681,1,0.29952411634592863,0.53615287220500785,0,0.19406367011559381,0.19406367011559381,0,0.26410126616238655,0.41748721141828848,1,0.29952411634592863,0,0.26410126616238655,0,0.19406367011559381,1,0.18963703772855545,1,0.14136161161509794,1
7668__defocusing_2__beam_6,1.2,1.014620762222368,1.0045812939776906,0.70911920568241704,2,0.31631978673876959,0.42388474976290363,2,0.32991455345437587,0.44625018163309388,1,0.34571925851011442,0.72747568937254503,1,0.69420744291637426,0.85498196007096172,0,0.61262434564568535,0.85498196007096172,1,0.69420744291637426,0,0.61262434564568535,1,0.34571925851011442,2,0.32991455345437587,2,0.31631978673876959,1
7621__value_8__assign_5,0.4,0.41973590786478987,0.55597097161389009,0.09220867229416356,1,0.13707530118181802,0.55618651039326206,1,0.19256457991767112,0.34510174917708042,0,-0.080026753713099419,-0.080026753713099419,0,0.21941776691706522,0.37596043085676495,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,0,0.21941776691706522,1,0.19256457991767112,1,0.13707530118181802,0,-0.080026753713099419,1
318__whelping_11__atmosphere_4,2.2,2.4781406865510189,2.7612951996873449,0.40752034974617907,3,0.19256457991767112,0.34510174917708042,3,0.3042946828822814,0.47892390824276232,3,0.36947596597989285,0.36947596597989285,2,0.14136161161509794,0.37144125890414881,0,0.15516244568554596,0.00076707456600455526,3,0.36947596597989285,3,0.3042946828822814,3,0.19256457991767112,0,0.15516244568554596,2,0.14136161161509794,0
212__antagonists_19__act_15,1.2,1.3539273216036192,1.5477043971139237,0.14580127012183974,3,0.26410126616238655,0.41748721141828848,2,0.31631978673876959,0.42388474976290363,1,0.20150133798151659,0.20150133798151659,0,0.19917280439161622,0.19917280439161622,0,0.22018399009573583,0.24514516892273003,2,0.31631978673876959,3,0.26410126616238655,0,0.22018399009573583,1,0.20150133798151659,0,0.19917280439161622,0
3330__network_28__form_26,1.4,1.3114444438392774,1.4594529655879902,0.5092825580613779,2,0.26410126616238655,0.41748721141828848,2,0.32991455345437587,0.44625018163309388,2,0.43316752880829851,0.47918312366446753,1,0.31631978673876959,0.42388474976290363,0,0.46418799100287478,0.36394225092530647,0,0.46418799100287478,2,0.43316752880829851,2,0.32991455345437587,1,0.31631978673876959,2,0.26410126616238655,1
5962__stunted_27__uncompromising_8,1.0,1.403642287276923,1.3009047511907872,0.23810435929949855,3,0.36947596597989285,0.36947596597989285,2,0.19256457991767112,0.34510174917708042,0,0.14136161161509794,0.37144125890414881,0,0.15516244568554596,0.00076707456600455526,0,0.20549357694720016,0.2958143259563748,3,0.36947596597989285,0,0.20549357694720016,2,0.19256457991767112,0,0.15516244568554596,0,0.14136161161509794,0
7933__green_16__dark_15,0.2,0.24749757299824077,0.20072036267239587,0.20160522367918618,1,0.31631978673876959,0.42388474976290363,0,0.13707530118181802,0.55618651039326206,0,0.19256457991767112,0.34510174917708042,0,0.27634790246441848,0.33501423753884496,0,0.35576470695968626,0.45163012989672102,0,0.35576470695968626,1,0.31631978673876959,0,0.27634790246441848,0,0.19256457991767112,0,0.13707530118181802,1
238__review_20__recommended_17,0.6,0.69019900726028549,0.78357208234919562,0.14630208265653619,2,0.19256457991767112,0.34510174917708042,1,0.3042946828822814,0.47892390824276232,0,0.14136161161509794,0.37144125890414881,0,0.15516244568554596,0.00076707456600455526,0,0.20549357694720016,0.2958143259563748,1,0.3042946828822814,0,0.20549357694720016,2,0.19256457991767112,0,0.15516244568554596,0,0.14136161161509794,1
5954__raft_15__mist_18,2.2,1.9672988819539614,1.9667165299064409,0.27425144644809124,3,0.081475361673534558,0.081475361673534558,3,0.19256457991767112,0.34510174917708042,2,0.14136161161509794,0.37144125890414881,2,0.20549357694720016,0.2958143259563748,1,0.3042946828822814,0.47892390824276232,1,0.3042946828822814,2,0.20549357694720016,3,0.19256457991767112,2,0.14136161161509794,3,0.081475361673534558,3
384__evocation_8__describes_14,0.0,0.0,0.0,0.26884986763241753,0,0.14136161161509794,0.37144125890414881,0,0.14606876249978956,0.14606876249978956,0,0.23377986807223944,0.21568627450980388,0,0.26410126616238655,0.41748721141828848,0,0.31631978673876959,0.42388474976290363,0,0.31631978673876959,0,0.26410126616238655,0,0.23377986807223944,0,0.14606876249978956,0,0.14136161161509794,0
7751__path_8__simmering_10,1.6,1.3645668566472022,1.3376016150921282,0.23546690883770449,3,0.099862150329496635,0.099862150329496635,2,0.19256457991767112,0.34510174917708042,2,0.31631978673876959,0.42388474976290363,1,0.34642762010975348,0.34642762010975348,0,0.26410126616238655,0.41748721141828848,1,0.34642762010975348,2,0.31631978673876959,0,0.26410126616238655,2,0.19256457991767112,3,0.099862150329496635,3
54__relations_29__system_30,0.6,0.62872593541637767,0.42579336007695368,0.045246050443884765,2,0.26410126616238655,0.41748721141828848,1,0.042372979761103262,-0.33281588615509444,0,0.11271721830746059,0.3836854130985885,0,0.17717255456044662,0.17717255456044662,0,0.31114667854926403,0.53381868138795585,0,0.31114667854926403,2,0.26410126616238655,0,0.17717255456044662,0,0.11271721830746059,1,0.042372979761103262,0
3312__calcareous_3__belonging_6,0.8,0.69533563548767385,0.44127185813832931,0.20220015790122586,3,0.19652832238991985,0.12902020348726456,1,0.23298199375312098,0.21074874075464342,0,0.13926075667226578,0.17093208148194644,0,0.23358479000082155,0.13010853681636395,0,0.38062242700785426,0.7139320557866784,0,0.38062242700785426,0,0.23358479000082155,1,0.23298199375312098,3,0.19652832238991985,0,0.13926075667226578,0
7698__magnetic_3__force_4,1.6,1.515460606050864,0.94528153735256526,0.20220015790122586,3,0.23298199375312098,0.21074874075464342,3,0.23358479000082155,0.13010853681636395,2,0.19652832238991985,0.12902020348726456,0,0.13926075667226578,0.17093208148194644,0,0.38062242700785426,0.7139320557866784,0,0.38062242700785426,3,0.23358479000082155,3,0.23298199375312098,2,0.19652832238991985,0,0.13926075667226578,1
6085__tale_27__concocted_25,1.8,1.4594210717369485,1.4721603787912259,0.17536495508435238,3,-0.018177506412720784,0.0030001704005057223,3,0.2146608446415654,0.3121973438933367,2,0.31631978673876959,0.42388474976290363,1,0.19210905736278586,0.19210905736278586,0,0.26410126616238655,0.41748721141828848,2,0.31631978673876959,0,0.26410126616238655,3,0.2146608446415654,1,0.19210905736278586,3,-0.018177506412720784,2
3413__evidence_4__balance_2,2.2,2.2217884093864657,2.2822876604896605,0.14580127012183974,3,0.20150133798151659,0.20150133798151659,3,0.26410126616238655,0.41748721141828848,2,0.22018399009573583,0.24514516892273003,2,0.31631978673876959,0.42388474976290363,1,0.19917280439161622,0.19917280439161622,2,0.31631978673876959,3,0.26410126616238655,2,0.22018399009573583,3,0.20150133798151659,1,0.19917280439161622,1
321__survived_7__change_10,2.0,2.155837377007074,2.4134057894587246,0.17375002503685658,3,0.14136161161509794,0.37144125890414881,3,0.26410126616238655,0.41748721141828848,2,0.19848588195267375,0.19848588195267375,1,0.12238437718778826,0.12238437718778826,1,0.14698317694050794,0.14698317694050794,3,0.26410126616238655,2,0.19848588195267375,1,0.14698317694050794,3,0.14136161161509794,1,0.12238437718778826,1
3365__disperse_26__help_22,1.0,1.0377482197197889,0.97979499066251974,0.076558020707411717,2,0.3042946828822814,0.47892390824276232,2,0.32991455345437587,0.44625018163309388,1,0.31631978673876959,0.42388474976290363,0,0.23084492782511185,0.24459688234324847,0,0.34571925851011442,0.72747568937254503,0,0.34571925851011442,2,0.32991455345437587,1,0.31631978673876959,2,0.3042946828822814,0,0.23084492782511185,0
5998__arrangements_17__admitted_23,0.4,0.26499001737581279,0.34537868747788464,0.35527964763786951,2,0.19256457991767112,0.34510174917708042,0,0.18388157273304229,0.2941742027072759,0,0.3042946828822814,0.47892390824276232,0,0.31631978673876959,0.42388474976290363,0,0.4563117109552125,0.4563117109552125,0,0.4563117109552125,0,0.31631978673876959,0,0.3042946828822814,2,0.19256457991767112,0,0.18388157273304229,0
217__knock_6__seek_4,1.4,1.5479009019865835,1.5047047851098383,0.1248357086627329,3,0.32991455345437587,0.44625018163309388,2,0.36988094784402631,0.48013018175068017,1,0.31631978673876959,0.42388474976290363,1,0.32292272340384215,0.50388606280427406,0,0.19125896245035712,0.29031048383720126,2,0.36988094784402631,3,0.32991455345437587,1,0.32292272340384215,1,0.31631978673876959,0,0.19125896245035712,1
237__functions_4__transfer_21,0.6,0.5946966098529034,0.43687462378657227,0.4166386625893102,2,0.29862475435053359,0.34401517310019897,1,0.18963703772855545,0.31217722403624681,0,0.14136161161509794,0.37144125890414881,0,0.20177551616363887,0.77005354108681967,0,0.49177416267287294,0.49177416267287294,0,0.49177416267287294,2,0.29862475435053359,0,0.20177551616363887,1,0.18963703772855545,0,0.14136161161509794,1
2479__package_12__attractive_10,0.6,0.62076808965269803,0.60636694636197619,0.37129460526817126,1,0.25876203863362002,0.25876203863362002,1,0.27634790246441848,0.33501423753884496,1,0.34571925851011442,0.72747568937254503,0,0.19256457991767112,0.34510174917708042,0,0.34554062494872229,0.51261064583900906,1,0.34571925851011442,0,0.34554062494872229,1,0.27634790246441848,1,0.25876203863362002,0,0.19256457991767112,1
7900__patches_13__moving_17,1.4,1.4955730555230486,1.5445358939893847,0.27428665905358579,3,0.3042946828822814,0.47892390824276232,2,0.19256457991767112,0.34510174917708042,1,0.14136161161509794,0.37144125890414881,1,0.35824833111055432,0.35824833111055432,0,0.20549357694720016,0.2958143259563748,1,0.35824833111055432,3,0.3042946828822814,0,0.20549357694720016,2,0.19256457991767112,1,0.14136161161509794,0
7675__symmetry_5__charge_9,0.0,0.0,0.0,0.33569973285598131,0,0.19256457991767112,0.34510174917708042,0,0.26410126616238655,0.41748721141828848,0,0.32036874223355238,0.56425345863588772,0,0.35576470695968626,0.45163012989672102,0,0.43784752846174901,0.6445823309769253,0,0.43784752846174901,0,0.35576470695968626,0,0.32036874223355238,0,0.26410126616238655,0,0.19256457991767112,0
3424__metabolism_24__support_21,0.8,0.65743226676586197,0.70129619077796868,0.34488078903513053,2,0.26410126616238655,0.41748721141828848,2,0.32991455345437587,0.44625018163309388,0,0.32036874223355238,0.56425345863588772,0,0.43316752880829851,0.47918312366446753,0,0.45952629488803132,0.55608592655422584,0,0.45952629488803132,0,0.43316752880829851,2,0.32991455345437587,0,0.32036874223355238,2,0.26410126616238655,1
7798__images_12__gathering_9,1.0,1.2190148190671468,1.1149011351918434,0.3087990189315416,3,0.3042946828822814,0.47892390824276232,1,0.20549357694720016,0.2958143259563748,1,0.31631978673876959,0.42388474976290363,0,0.086722575128378318,0.31811583810244842,0,0.26410126616238655,0.41748721141828848,1,0.31631978673876959,3,0.3042946828822814,0,0.26410126616238655,1,0.20549357694720016,0,0.086722575128378318,1
229__law_15__leave_3,0.8,0.75871560620467227,0.98448369139312475,0.37129460526817126,2,0.19256457991767112,0.34510174917708042,2,0.34571925851011442,0.72747568937254503,0,0.25876203863362002,0.25876203863362002,0,0.27634790246441848,0.33501423753884496,0,0.34554062494872229,0.51261064583900906,2,0.34571925851011442,0,0.34554062494872229,0,0.27634790246441848,0,0.25876203863362002,2,0.19256457991767112,1
2259__heard_2__strike_7,1.0,0.81827806661337688,0.9076074909514843,0.5201011530254096,3,0.3042946828822814,0.47892390824276232,2,0.19256457991767112,0.34510174917708042,0,0.26410126616238655,0.41748721141828848,0,0.31631978673876959,0.42388474976290363,0,0.50899366797573387,0.67809915096908768,0,0.50899366797573387,0,0.31631978673876959,3,0.3042946828822814,0,0.26410126616238655,2,0.19256457991767112,0
7703__diameter_4__beam_7,0.0,0.0,0.0,0.29614209852547713,0,0.10758216921849159,0.10612380994058944,0,0.19643540235111462,0.22730663638601023,0,0.23377986807223944,0.21568627450980388,0,0.31631978673876959,0.42388474976290363,0,0.3672809333589398,0.3672809333589398,0,0.3672809333589398,0,0.31631978673876959,0,0.23377986807223944,0,0.19643540235111462,0,0.10758216921849159,0
3255__reconstruction_5__proceed_2,0.8,0.65385710949141207,0.69347191753057746,0.41414971373482962,2,0.19256457991767112,0.34510174917708042,1,0.31631978673876959,0.42388474976290363,1,0.47927109595820433,0.67873149689208578,0,0.40104632861312584,0.66309821605774566,0,0.41657507560283152,0.47446474857546339,1,0.47927109595820433,0,0.41657507560283152,0,0.40104632861312584,1,0.31631978673876959,2,0.19256457991767112,0
7688__rarely_4__travel_5,1.0,1.0363827140242918,1.2183084788025837,0.086198949471858521,3,0.26410126616238655,0.41748721141828848,1,0.19125896245035712,0.29031048383720126,1,0.31631978673876959,0.42388474976290363,0,0.22428715902631566,0.22428715902631566,0,0.25828237078181598,0.25828237078181598,1,0.31631978673876959,3,0.26410126616238655,0,0.25828237078181598,0,0.22428715902631566,1,0.19125896245035712,0
7636__modified_25__form_26,0.4,0.37935780310233613,0.49224184569656237,0.37129460526817126,1,0.19256457991767112,0.34510174917708042,1,0.34571925851011442,0.72747568937254503,0,0.25876203863362002,0.25876203863362002,0,0.27634790246441848,0.33501423753884496,0,0.34554062494872229,0.51261064583900906,1,0.34571925851011442,0,0.34554062494872229,0,0.27634790246441848,0,0.25876203863362002,1,0.19256457991767112,0
7940__family_9__name_17,0.2,0.18097185239566163,0.24960339626773198,0.23810435929949855,1,0.19256457991767112,0.34510174917708042,0,0.14136161161509794,0.37144125890414881,0,0.15516244568554596,0.00076707456600455526,0,0.20549357694720016,0.2958143259563748,0,0.36947596597989285,0.36947596597989285,0,0.36947596597989285,0,0.20549357694720016,1,0.19256457991767112,0,0.15516244568554596,0,0.14136161161509794,0
289__Loaded_2__self-destruct_22,0.4,0.45259157689158291,0.50103709912421701,0.44773271388600872,2,0.38209344459802486,0.60165683759618727,0,0.26410126616238655,0.41748721141828848,0,0.31631978673876959,0.42388474976290363,0,0.32991455345437587,0.44625018163309388,0,0.39604004174259089,0.51236688033655531,0,0.39604004174259089,2,0.38209344459802486,0,0.32991455345437587,0,0.31631978673876959,0,0.26410126616238655,0
